"ID","TRACE","CREATED"
21,"{""spans"":[{""span_id"":""cb904674f7c8c271"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347222.8,""start_time"":1751502347218.8,""end_time"":1751502347222.8,""duration"":4,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/app_ui/css/Theme-Standard.min.css"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":268.19999980926514,""http.response.decoded_size"":24238,""http.response.encoded_size"":24238},{""span_id"":""08ceddbcafe1d8b4"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347223.5999,""start_time"":1751502347220.0999,""end_time"":1751502347223.5999,""duration"":3.5,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/libraries/apex/minified/widget.stickyWidget.min.js"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":269.40000009536743,""http.response.decoded_size"":5741,""http.response.encoded_size"":5741},{""span_id"":""615c62e1d84eede2"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347223.7,""start_time"":1751502347219,""end_time"":1751502347223.7,""duration"":4.7,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/themes/theme_42/24.2/css/Vita.min.css"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":268.90000009536743,""http.response.decoded_size"":74727,""http.response.encoded_size"":74727},{""span_id"":""876194993f31fc33"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347223.8,""start_time"":1751502347217.6,""end_time"":1751502347223.8,""duration"":6.2,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/app_ui/css/Core.min.css"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":267.69999980926514,""http.response.decoded_size"":422300,""http.response.encoded_size"":422300},{""span_id"":""d2bc3986e0444388"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347223.8,""start_time"":1751502347218.7002,""end_time"":1751502347223.8,""duration"":5.1,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/libraries/font-apex/2.4/css/font-apex.min.css"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":268.40000009536743,""http.response.decoded_size"":74159,""http.response.encoded_size"":74159},{""span_id"":""819a20435dae03c4"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347224.2,""start_time"":1751502347220,""end_time"":1751502347224.2,""duration"":4.2,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/apex_ui/js/minified/devToolbar.min.js"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":270.5,""http.response.decoded_size"":26577,""http.response.encoded_size"":26577},{""span_id"":""ee442f5c0020bfda"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347224.3,""start_time"":1751502347220.0999,""end_time"":1751502347224.3,""duration"":4.2,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/themes/theme_42/24.2/js/theme42.min.js"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":270,""http.response.decoded_size"":22819,""http.response.encoded_size"":22819},{""span_id"":""b5d2b6efb7d8681e"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347225,""start_time"":1751502347219,""end_time"":1751502347225,""duration"":6,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/themes/theme_42/24.2/css/Core.min.css"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":268.80000019073486,""http.response.decoded_size"":577968,""http.response.encoded_size"":577968},{""span_id"":""81b1d95322912c53"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347225.2,""start_time"":1751502347219.0999,""end_time"":1751502347225.2,""duration"":6.1,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/libraries/apex/minified/desktop_all.min.js"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":269.19999980926514,""http.response.decoded_size"":696858,""http.response.encoded_size"":696858},{""span_id"":""f35d779c5d8f1952"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347225.5,""start_time"":1751502347219.9001,""end_time"":1751502347225.5,""duration"":5.599999,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/libraries/apex/minified/telemetry.min.js"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":270,""http.response.decoded_size"":246918,""http.response.encoded_size"":246918},{""span_id"":""cb0eb7620b44a50e"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347241.2,""start_time"":1751502347240.5,""end_time"":1751502347241.2,""duration"":0.7,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/i/24.2.5/app_ui/font/apex-5-icon-font.woff2"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":287.59999990463257,""http.response.decoded_size"":61084,""http.response.encoded_size"":61084},{""span_id"":""c7b85b10d6ca78a4"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347356.9,""start_time"":1751502347219.0999,""end_time"":1751502347356.9,""duration"":137.8,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/ords/wwv_flow.js_messages"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":383,""http.response.decoded_size"":70269,""http.response.encoded_size"":70269},{""span_id"":""41f080f052b29f54"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":""75ba8734ee62045c"",""reference_type"":""childOf"",""level"":""trace"",""event"":""resource"",""ts"":1751502347454,""start_time"":1751502347219.4001,""end_time"":1751502347454,""duration"":234.599999,""message_type"":""span/end"",""msg"":""ending span resource"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/ords/wwv_flow.js_dialogs"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":500.09999990463257,""http.response.decoded_size"":1508,""http.response.encoded_size"":1508},{""span_id"":""75ba8734ee62045c"",""trace_id"":""ed47ebe7ca3f3a348a56f07c17137610"",""parent_span_id"":null,""reference_type"":null,""level"":""trace"",""event"":""navigation"",""ts"":1751502347498.1,""start_time"":1751502346963.5,""end_time"":1751502347498.1,""duration"":534.599999,""message_type"":""span/end/root/browser"",""msg"":""ending span navigation"",""container.id"":""project-details"",""container.parent_id"":""projects"",""container.path"":""projects/project-details"",""container.type"":""Page"",""customer.id"":"""",""environment.id"":""g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com"",""platform.version"":""24.2.5"",""product.name"":""OPENTELEMETRY-DEMO"",""product.family"":""telemetry.demo"",""product.version"":""Release 1.0"",""session_id"":""101157962294521_OPENTELEMETRY-DEMO"",""user.guid"":""b521caa6e1db82e5a01c924a419870cb72b81635"",""http.url"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/ords/r/fiap/opentelemetry-demo/project-details"",""component"":""@opentelemetry/instrumentation-document-load"",""http.first_byte_time"":254,""http.response.decoded_size"":29562,""http.response.encoded_size"":29562,""http.response.size"":29862,""nav.domcomplete_time"":543.9000000953674,""nav.char_set"":""UTF-8"",""nav.compat_mode"":""CSS1Compat"",""nav.content_type"":""text/html"",""nav.referrer"":""https://g12bbd4aea16cc4-orcl1.adb.ca-toronto-1.oraclecloudapps.com/"",""screen.height"":967,""screen.orientationType"":""landscape-primary"",""screen.width"":1496,""viewport.height"":818,""viewport.width"":1496}]}",03-JUL-2025 00:26:03
