Date,spx_previous_close,spx_open,spx_high,spx_low,spx_close,dxy_open,vix_open,es_future_open,tnx_open
2023-01-30,4070.56005859375,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,101.91999816894531,19.760000228881836,4077.0,3.552999973297119
2023-01-31,4017.77001953125,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,102.19000244140625,20.1200008392334,4039.25,3.5309998989105225
2023-02-01,4076.60009765625,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,102.0999984741211,19.6200008392334,4085.75,3.4749999046325684
2023-02-02,4119.2099609375,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,100.8499984741211,17.739999771118164,4145.5,3.372999906539917
2023-02-03,4179.759765625,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,101.83000183105469,18.56999969482422,4176.0,3.390000104904175
2023-02-06,4136.47998046875,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,103.01000213623047,19.229999542236328,4134.25,3.5989999771118164
2023-02-07,4111.080078125,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,103.54000091552734,19.540000915527344,4123.5,3.6449999809265137
2023-02-08,4164.0,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,103.2699966430664,18.8799991607666,4167.25,3.6579999923706055
2023-02-09,4117.85986328125,4144.25,4156.22998046875,4069.669921875,4081.5,103.43000030517578,19.239999771118164,4132.25,3.5859999656677246
2023-02-10,4081.5,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,103.26000213623047,20.739999771118164,4098.0,3.686000108718872
2023-02-13,4090.4599609375,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,103.58000183105469,21.65999984741211,4105.0,3.746999979019165
2023-02-14,4137.2900390625,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,103.22000122070312,20.719999313354492,4149.75,3.687999963760376
2023-02-15,4136.1298828125,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,103.20999908447266,19.3700008392334,4141.25,3.749000072479248
2023-02-16,4147.60009765625,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,103.87999725341797,18.260000228881836,4159.0,3.802999973297119
2023-02-17,4090.409912109375,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,104.19999694824219,20.940000534057617,4095.5,3.885999917984009
2023-02-21,4079.090087890625,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,103.91000366210938,21.799999237060547,4083.0,3.8940000534057617
2023-02-22,3997.340087890625,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,104.12999725341797,23.030000686645508,4007.5,3.927000045776367
2023-02-23,3991.050048828125,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,104.5,21.959999084472656,4010.0,3.940999984741211
2023-02-24,4012.320068359375,3973.239990234375,3978.25,3943.080078125,3970.0400390625,104.55999755859375,21.350000381469727,4015.25,3.9159998893737793
2023-02-27,3970.0400390625,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,105.26000213623047,21.989999771118164,3976.5,3.9670000076293945
2023-02-28,3982.239990234375,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,104.62999725341797,21.299999237060547,3991.5,3.947000026702881
2023-03-01,3970.14990234375,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,105.04000091552734,20.389999389648438,3968.5,3.940000057220459
2023-03-02,3951.389892578125,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,104.38999938964844,21.40999984741211,3959.75,4.050000190734863
2023-03-03,3981.35009765625,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,104.94000244140625,19.760000228881836,3983.0,4.013000011444092
2023-03-06,4045.639892578125,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,104.52999877929688,19.049999237060547,4049.25,3.9049999713897705
2023-03-07,4048.419921875,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,104.30000305175781,18.639999389648438,4053.75,3.940000057220459
2023-03-08,3986.3701171875,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,105.66999816894531,19.709999084472656,3990.0,3.9600000381469727
2023-03-09,3992.010009765625,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,105.62000274658203,19.329999923706055,3997.0,4.011000156402588
2023-03-10,3918.320068359375,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,105.12999725341797,23.34000015258789,3919.0,3.812000036239624
2023-03-13,3861.590087890625,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,104.38999938964844,24.049999237060547,3887.75,3.505000114440918
2023-03-14,3855.760009765625,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,103.66999816894531,26.850000381469727,3865.75,3.5899999141693115
2023-03-15,3919.2900390625,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,103.73999786376953,23.209999084472656,3920.5,3.5260000228881836
2023-03-16,3891.929931640625,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,104.62000274658203,26.190000534057617,3892.75,3.430999994277954
2023-03-17,3960.280029296875,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,104.41000366210938,22.920000076293945,3962.25,3.496000051498413
2023-03-20,3916.639892578125,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,103.86000061035156,27.770000457763672,3963.75,3.3949999809265137
2023-03-21,3951.570068359375,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,103.30999755859375,24.15999984741211,3986.5,3.572999954223633
2023-03-22,4002.8701171875,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,103.19999694824219,21.799999237060547,4038.75,3.638000011444092
2023-03-23,3936.969970703125,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,102.5,21.540000915527344,3972.75,3.4830000400543213
2023-03-24,3948.719970703125,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,102.5999984741211,22.110000610351562,3988.75,3.2980000972747803
2023-03-27,3970.989990234375,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,103.12000274658203,22.049999237060547,4008.0,3.4700000286102295
2023-03-28,3977.530029296875,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,102.75,20.530000686645508,4013.5,3.5450000762939453
2023-03-29,3971.27001953125,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,102.48999786376953,19.389999389648438,4006.5,3.5769999027252197
2023-03-30,4027.81005859375,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,102.62000274658203,19.1200008392334,4058.0,3.563999891281128
2023-03-31,4050.830078125,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,102.19999694824219,19.209999084472656,4081.0,3.555999994277954
2023-04-03,4109.31005859375,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,102.58999633789062,19.790000915527344,4127.0,3.5169999599456787
2023-04-04,4124.509765625,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,102.01000213623047,18.790000915527344,4152.5,3.4730000495910645
2023-04-05,4100.60009765625,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,101.5199966430664,19.420000076293945,4134.0,3.309000015258789
2023-04-06,4090.3798828125,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,101.83000183105469,19.299999237060547,4113.75,3.2679998874664307
2023-04-10,4105.02001953125,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,102.0999984741211,19.389999389648438,4139.0,3.365999937057495
2023-04-11,4109.10986328125,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,102.5199966430664,19.079999923706055,4138.5,3.4089999198913574
2023-04-12,4108.93994140625,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,102.12999725341797,19.3799991607666,4137.5,3.447000026702881
2023-04-13,4091.949951171875,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,101.47000122070312,18.829999923706055,4117.5,3.427999973297119
2023-04-14,4146.22021484375,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,101.0,17.940000534057617,4168.75,3.4539999961853027
2023-04-17,4137.64013671875,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,101.58000183105469,17.579999923706055,4174.25,3.5490000247955322
2023-04-18,4151.31982421875,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,102.0999984741211,16.940000534057617,4177.0,3.578000068664551
2023-04-19,4154.8701171875,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,101.70999908447266,17.299999237060547,4176.0,3.634999990463257
2023-04-20,4154.52001953125,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,101.98999786376953,16.850000381469727,4172.25,3.565999984741211
2023-04-21,4129.7900390625,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,101.80000305175781,17.510000228881836,4153.75,3.5339999198913574
2023-04-24,4133.52001953125,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,101.72000122070312,18.219999313354492,4150.0,3.5450000762939453
2023-04-25,4137.0400390625,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,101.26000213623047,17.6200008392334,4157.25,3.444999933242798
2023-04-26,4071.6298828125,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,101.81999969482422,18.65999984741211,4110.25,3.4110000133514404
2023-04-27,4055.989990234375,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,101.4000015258789,18.43000030517578,4085.5,3.4489998817443848
2023-04-28,4135.35009765625,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,101.47000122070312,17.209999084472656,4151.0,3.4790000915527344
2023-05-01,4169.47998046875,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,101.66999816894531,16.40999984741211,4190.0,3.500999927520752
2023-05-02,4167.8701171875,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,102.1500015258789,16.270000457763672,4179.5,3.5320000648498535
2023-05-03,4119.580078125,4122.25,4148.2998046875,4088.860107421875,4090.75,101.86000061035156,17.81999969482422,4133.25,3.4179999828338623
2023-05-04,4090.75,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,101.19999694824219,19.170000076293945,4087.0,3.3450000286102295
2023-05-05,4061.219970703125,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,101.33999633789062,19.5,4077.25,3.3970000743865967
2023-05-08,4136.25,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,101.27999877929688,17.729999542236328,4151.0,3.490000009536743
2023-05-09,4138.1201171875,4124.25,4130.35009765625,4116.64990234375,4119.169921875,101.4000015258789,17.290000915527344,4150.5,3.492000102996826
2023-05-10,4119.169921875,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,101.62000274658203,17.579999923706055,4133.0,3.506999969482422
2023-05-11,4137.64013671875,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,101.41000366210938,16.799999237060547,4152.75,3.4049999713897705
2023-05-12,4130.6201171875,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,102.0999984741211,16.829999923706055,4144.5,3.4119999408721924
2023-05-15,4124.080078125,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,102.70999908447266,17.440000534057617,4132.25,3.502000093460083
2023-05-16,4136.27978515625,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,102.43000030517578,17.540000915527344,4148.25,3.486999988555908
2023-05-17,4109.89990234375,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,102.61000061035156,17.959999084472656,4126.0,3.515000104904175
2023-05-18,4158.77001953125,4157.68017578125,4202.2001953125,4153.5,4198.0498046875,102.91000366210938,16.920000076293945,4171.25,3.5980000495910645
2023-05-19,4198.0498046875,4204.14990234375,4212.91015625,4180.2001953125,4191.97998046875,103.51000213623047,16.1299991607666,4215.5,3.6710000038146973
2023-05-22,4191.97998046875,4190.77978515625,4209.22021484375,4179.68017578125,4192.6298828125,103.19000244140625,17.450000762939453,4189.0,3.690000057220459
2023-05-23,4192.6298828125,4176.7998046875,4185.68017578125,4142.5400390625,4145.580078125,103.2699966430664,17.350000381469727,4207.5,3.74399995803833
2023-05-24,4145.580078125,4132.9599609375,4132.9599609375,4103.97998046875,4115.240234375,103.54000091552734,18.799999237060547,4158.0,3.6730000972747803
2023-05-25,4115.240234375,4155.7099609375,4165.740234375,4129.72998046875,4151.27978515625,103.86000061035156,19.540000915527344,4157.0,3.752000093460083
2023-05-26,4151.27978515625,4156.16015625,4212.8701171875,4156.16015625,4205.4501953125,104.2300033569336,19.06999969482422,4157.0,3.7890000343322754
2023-05-30,4205.4501953125,4226.7099609375,4231.10009765625,4192.18017578125,4205.52001953125,104.30000305175781,17.559999465942383,4239.75,3.7119998931884766
2023-05-31,4205.52001953125,4190.740234375,4195.43994140625,4166.14990234375,4179.830078125,104.05000305175781,18.040000915527344,4213.0,3.6459999084472656
2023-06-01,4179.830078125,4183.02978515625,4232.43017578125,4171.64013671875,4221.02001953125,104.1500015258789,17.239999771118164,4188.5,3.6500000953674316
2023-06-02,4221.02001953125,4241.009765625,4290.669921875,4241.009765625,4282.3701171875,103.55999755859375,15.649999618530273,4231.75,3.619999885559082
2023-06-05,4282.3701171875,4282.990234375,4299.27978515625,4266.81982421875,4273.7900390625,104.04000091552734,15.279999732971191,4288.0,3.753000020980835
2023-06-06,4273.7900390625,4271.33984375,4288.330078125,4263.08984375,4283.85009765625,104.01000213623047,14.90999984741211,4279.75,3.680999994277954
2023-06-07,4283.85009765625,4285.47021484375,4299.18994140625,4263.9599609375,4267.52001953125,104.12000274658203,14.140000343322754,4292.25,3.6989998817443848
2023-06-08,4267.52001953125,4268.68994140625,4298.009765625,4261.06982421875,4293.93017578125,104.06999969482422,14.140000343322754,4273.25,3.816999912261963
2023-06-09,4293.93017578125,4304.8798828125,4322.6201171875,4291.7001953125,4298.85986328125,103.30000305175781,13.779999732971191,4297.75,3.7669999599456787
2023-06-12,4298.85986328125,4308.31982421875,4340.1298828125,4304.3701171875,4338.93017578125,103.55000305175781,14.4399995803833,4306.5,3.7339999675750732
2023-06-13,4338.93017578125,4352.60986328125,4375.3701171875,4349.31005859375,4369.009765625,103.58000183105469,14.989999771118164,4345.0,3.7239999771118164
2023-06-14,4369.009765625,4366.2900390625,4391.81982421875,4337.85009765625,4372.58984375,103.31999969482422,14.479999542236328,4372.0,3.811000108718872
2023-06-15,4372.58984375,4365.330078125,4439.2001953125,4362.60009765625,4425.83984375,102.95999908447266,14.09000015258789,4378.75,3.819000005722046
2023-06-16,4425.83984375,4440.9501953125,4448.47021484375,4407.43994140625,4409.58984375,102.12000274658203,14.489999771118164,4424.75,3.746000051498413
2023-06-20,4409.58984375,4396.10986328125,4400.14990234375,4367.18994140625,4388.7099609375,102.4800033569336,14.359999656677246,4458.0,3.73799991607666
2023-06-21,4388.7099609375,4380.009765625,4386.22021484375,4360.14013671875,4365.68994140625,102.5,13.880000114440918,4430.25,3.76200008392334
2023-06-22,4365.68994140625,4355.39990234375,4382.25,4351.81982421875,4381.89013671875,102.02999877929688,13.880000114440918,4410.0,3.740000009536743
2023-06-23,4381.89013671875,4354.169921875,4366.5498046875,4341.33984375,4348.330078125,102.37999725341797,13.239999771118164,4425.75,3.7269999980926514
2023-06-26,4348.330078125,4344.83984375,4362.06005859375,4328.080078125,4328.81982421875,102.83000183105469,14.430000305175781,4390.0,3.7019999027252197
2023-06-27,4328.81982421875,4337.35986328125,4384.419921875,4335.0,4378.41015625,102.73999786376953,14.109999656677246,4375.75,3.7139999866485596
2023-06-28,4378.41015625,4367.47998046875,4390.35009765625,4360.22021484375,4376.85986328125,102.51000213623047,13.899999618530273,4414.0,3.734999895095825
2023-06-29,4376.85986328125,4374.93994140625,4398.39013671875,4371.97021484375,4396.43994140625,102.95999908447266,13.640000343322754,4423.75,3.746999979019165
2023-06-30,4396.43994140625,4422.43994140625,4458.47998046875,4422.43994140625,4450.3798828125,103.3499984741211,13.510000228881836,4435.25,3.859999895095825
2023-07-03,4450.3798828125,4450.47998046875,4456.4599609375,4442.2900390625,4455.58984375,102.91999816894531,13.850000381469727,4485.5,3.864000082015991
2023-07-05,4455.58984375,4442.0400390625,4454.06005859375,4436.60986328125,4446.81982421875,103.08000183105469,14.1899995803833,4492.0,3.868000030517578
2023-07-06,4446.81982421875,4422.6201171875,4422.6201171875,4385.0498046875,4411.58984375,103.3499984741211,14.850000381469727,4481.75,3.993000030517578
2023-07-07,4411.58984375,4404.5400390625,4440.39013671875,4397.39990234375,4398.9501953125,103.08000183105469,15.970000267028809,4441.25,4.078000068664551
2023-07-10,4398.9501953125,4394.22998046875,4412.60009765625,4389.919921875,4409.52978515625,102.29000091552734,16.079999923706055,4437.5,4.052000045776367
2023-07-11,4409.52978515625,4415.5498046875,4443.64013671875,4408.4599609375,4439.259765625,101.94000244140625,15.020000457763672,4445.75,3.9800000190734863
2023-07-12,4439.259765625,4467.68994140625,4488.33984375,4463.22998046875,4472.16015625,101.58999633789062,14.819999694824219,4471.0,3.946000099182129
2023-07-13,4472.16015625,4491.5,4517.3798828125,4489.35986328125,4510.0400390625,100.5199966430664,13.4399995803833,4510.5,3.8259999752044678
2023-07-14,4510.0400390625,4514.60986328125,4527.759765625,4499.56005859375,4505.419921875,99.75,13.720000267028809,4539.5,3.7790000438690186
2023-07-17,4505.419921875,4508.85986328125,4532.85009765625,4504.89990234375,4522.7900390625,99.95999908447266,13.779999732971191,4536.0,3.7790000438690186
2023-07-18,4522.7900390625,4521.77978515625,4562.2998046875,4514.58984375,4554.97998046875,99.88999938964844,13.609999656677246,4550.25,3.757999897003174
2023-07-19,4554.97998046875,4563.8701171875,4578.43017578125,4557.47998046875,4565.72021484375,99.9800033569336,13.319999694824219,4582.75,3.74399995803833
2023-07-20,4565.72021484375,4554.3798828125,4564.740234375,4527.56005859375,4534.8701171875,100.27999877929688,13.960000038146973,4593.25,3.7909998893737793
2023-07-21,4534.8701171875,4550.16015625,4555.0,4535.7900390625,4536.33984375,100.77999877929688,13.869999885559082,4566.25,3.8329999446868896
2023-07-24,4536.33984375,4543.39013671875,4563.41015625,4541.2900390625,4554.64013671875,101.08999633789062,14.289999961853027,4564.25,3.805999994277954
2023-07-25,4554.64013671875,4555.18994140625,4580.6201171875,4552.419921875,4567.4599609375,101.41999816894531,14.020000457763672,4584.5,3.8919999599456787
2023-07-26,4567.4599609375,4558.9599609375,4582.47021484375,4547.580078125,4566.75,101.31999969482422,13.859999656677246,4604.75,3.884999990463257
2023-07-27,4566.75,4598.259765625,4607.06982421875,4528.56005859375,4537.41015625,101.11000061035156,13.140000343322754,4594.75,3.86299991607666
2023-07-28,4537.41015625,4565.75,4590.16015625,4564.009765625,4582.22998046875,101.69000244140625,14.029999732971191,4566.0,3.9609999656677246
2023-07-31,4582.22998046875,4584.81982421875,4594.22021484375,4573.14013671875,4588.9599609375,101.69999694824219,13.979999542236328,4608.75,3.9670000076293945
2023-08-01,4588.9599609375,4578.830078125,4584.6201171875,4567.52978515625,4576.72998046875,101.87000274658203,13.75,4617.75,4.000999927520752
2023-08-02,4576.72998046875,4550.93017578125,4550.93017578125,4505.75,4513.39013671875,101.95999908447266,15.699999809265137,4580.0,4.039000034332275
2023-08-03,4513.39013671875,4494.27001953125,4519.490234375,4485.5400390625,4501.89013671875,102.58999633789062,16.770000457763672,4534.25,4.144999980926514
2023-08-04,4501.89013671875,4513.9599609375,4540.33984375,4474.5498046875,4478.02978515625,102.44999694824219,16.010000228881836,4523.5,4.191999912261963
2023-08-07,4478.02978515625,4491.580078125,4519.83984375,4491.14990234375,4518.43994140625,102.01000213623047,16.899999618530273,4500.5,4.11299991607666
2023-08-08,4518.43994140625,4498.02978515625,4503.31005859375,4464.39013671875,4499.3798828125,102.06999969482422,16.280000686645508,4539.5,4.007999897003174
2023-08-09,4499.3798828125,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,102.55000305175781,15.8100004196167,4516.5,4.035999774932861
2023-08-10,4467.7099609375,4487.16015625,4527.3701171875,4457.919921875,4468.830078125,102.4800033569336,15.579999923706055,4493.25,3.9820001125335693
2023-08-11,4468.830078125,4450.68994140625,4476.22998046875,4443.97998046875,4464.0498046875,102.62000274658203,15.529999732971191,4487.75,4.10699987411499
2023-08-14,4464.0498046875,4458.1298828125,4490.330078125,4453.43994140625,4489.72021484375,102.8499984741211,15.880000114440918,4485.0,4.176000118255615
2023-08-15,4489.72021484375,4478.8701171875,4478.8701171875,4432.18994140625,4437.85986328125,103.1500015258789,14.949999809265137,4505.75,4.235000133514404
2023-08-16,4437.85986328125,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,103.20999908447266,16.540000915527344,4453.25,4.204999923706055
2023-08-17,4404.330078125,4416.31982421875,4421.169921875,4364.830078125,4370.35986328125,103.4800033569336,16.959999084472656,4420.5,4.2779998779296875
2023-08-18,4370.35986328125,4344.8798828125,4381.81982421875,4335.31005859375,4369.7099609375,103.4000015258789,17.799999237060547,4379.25,4.243000030517578
2023-08-21,4369.7099609375,4380.27978515625,4407.5498046875,4360.2998046875,4399.77001953125,103.43000030517578,18.030000686645508,4382.5,4.294000148773193
2023-08-22,4399.77001953125,4415.330078125,4418.58984375,4382.77001953125,4387.5498046875,103.33000183105469,16.959999084472656,4410.25,4.309999942779541
2023-08-23,4387.5498046875,4396.43994140625,4443.18017578125,4396.43994140625,4436.009765625,103.58000183105469,16.639999389648438,4400.0,4.2829999923706055
2023-08-24,4436.009765625,4455.16015625,4458.2998046875,4375.5498046875,4376.31005859375,103.36000061035156,15.569999694824219,4470.5,4.2230000495910645
2023-08-25,4376.31005859375,4389.3798828125,4418.4599609375,4356.2900390625,4405.7099609375,104.0999984741211,17.209999084472656,4384.5,4.235000133514404
2023-08-28,4405.7099609375,4426.02978515625,4439.56005859375,4414.97998046875,4433.31005859375,104.19000244140625,16.239999771118164,4418.0,4.23199987411499
2023-08-29,4433.31005859375,4432.75,4500.14013671875,4431.68017578125,4497.6298828125,103.91999816894531,15.079999923706055,4444.0,4.21999979019165
2023-08-30,4497.6298828125,4500.33984375,4521.64990234375,4493.58984375,4514.8701171875,103.44000244140625,14.529999732971191,4508.75,4.13700008392334
2023-08-31,4514.8701171875,4517.009765625,4532.259765625,4507.39013671875,4507.66015625,103.0999984741211,13.979999542236328,4527.0,4.09499979019165
2023-09-01,4507.66015625,4530.60009765625,4541.25,4501.35009765625,4515.77001953125,103.62000274658203,13.5600004196167,4516.75,4.0970001220703125
2023-09-05,4515.77001953125,4510.06005859375,4514.2900390625,4496.009765625,4496.830078125,104.12999725341797,14.149999618530273,4521.25,4.228000164031982
2023-09-06,4496.830078125,4490.35009765625,4490.35009765625,4442.3798828125,4465.47998046875,104.75,14.270000457763672,4500.0,4.242000102996826
2023-09-07,4465.47998046875,4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,104.86000061035156,14.8100004196167,4469.5,4.283999919891357
2023-09-08,4451.14013671875,4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,105.05999755859375,14.220000267028809,4458.25,4.257999897003174
2023-09-11,4457.490234375,4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,104.94000244140625,14.170000076293945,4463.5,4.283999919891357
2023-09-12,4487.4599609375,4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,104.55999755859375,14.020000457763672,4487.75,4.285999774932861
2023-09-13,4461.89990234375,4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,104.58000183105469,14.420000076293945,4464.5,4.311999797821045
2023-09-14,4467.43994140625,4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,104.73999786376953,13.390000343322754,4471.75,4.229000091552734
2023-09-15,4505.10009765625,4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,105.37999725341797,12.699999809265137,4508.0,4.320000171661377
2023-09-18,4450.31982421875,4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,105.30000305175781,14.399999618530273,4499.5,4.336999893188477
2023-09-19,4453.52978515625,4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,105.08000183105469,14.109999656677246,4503.25,4.333000183105469
2023-09-20,4443.9501953125,4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,105.11000061035156,14.180000305175781,4491.25,4.339000225067139
2023-09-21,4402.2001953125,4374.35986328125,4375.7001953125,4329.169921875,4330.0,105.44000244140625,15.489999771118164,4445.0,4.466000080108643
2023-09-22,4330.0,4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,105.37999725341797,17.309999465942383,4370.25,4.473999977111816
2023-09-25,4320.06005859375,4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,105.56999969482422,17.25,4365.0,4.505000114440918
2023-09-26,4337.43994140625,4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,105.94000244140625,18.030000686645508,4382.0,4.485000133514404
2023-09-27,4273.52978515625,4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,106.22000122070312,18.290000915527344,4320.25,4.506999969482422
2023-09-28,4274.509765625,4269.64990234375,4317.27001953125,4264.3798828125,4299.7001953125,106.68000030517578,18.219999313354492,4323.25,4.624000072479248
2023-09-29,4299.7001953125,4328.18017578125,4333.14990234375,4274.85986328125,4288.0498046875,106.1500015258789,16.8700008392334,4342.0,4.548999786376953
